state,agencyType,agencyName,race,religion,sexOrientation,disability,gender,genderIdentity,population
Florida,Nonmetropolitan Counties,,2,0,0,0,0,0,0
Florida,Nonmetropolitan Counties,Hendry,1,0,0,0,0,0,0
Florida,Nonmetropolitan Counties,Monroe,1,0,0,0,0,0,0
Georgia,Total,,19,5,4,0,0,0,0
Georgia,Cities,,5,1,3,0,0,0,0
Georgia,Cities,Atlanta,0,1,2,0,0,0,481343
Georgia,Cities,Columbus,3,0,1,0,0,0,198832
Georgia,Cities,Warner Robins,1,0,0,0,0,0,75323
Georgia,Cities,Woodstock,1,0,0,0,0,0,32293
Georgia,Universities and Colleges,,2,0,0,0,0,0,0
Georgia,Universities and Colleges,University of Georgia,2,0,0,0,0,0,36574
Georgia,Metropolitan Counties,,12,4,1,0,0,0,0
Georgia,Metropolitan Counties,Cobb County Police Department,9,2,1,0,0,0,0
Georgia,Metropolitan Counties,Forsyth,1,0,0,0,0,0,0
Georgia,Metropolitan Counties,Gwinnett County Police Department2,2,2,0,0,0,0,0
Idaho,Total,,30,17,4,2,0,0,0
Idaho,Cities,,24,15,4,2,0,0,0
Idaho,Cities,Boise,7,6,2,0,0,0,225677
Idaho,Cities,Bonners Ferry,0,1,0,0,0,0,2574
Idaho,Cities,Caldwell,2,0,0,0,0,0,54345
Idaho,Cities,Coeur d'Alene,2,0,0,0,0,0,51364
Idaho,Cities,Heyburn,0,1,0,0,0,0,3306
Idaho,Cities,Kimberly,2,0,0,0,0,0,3812
Idaho,Cities,Lewiston,3,0,0,0,0,0,33029
Idaho,Cities,Middleton,1,0,0,0,0,0,7486
Idaho,Cities,Moscow,1,0,0,0,0,0,25576
Idaho,Cities,Mountain Home,2,0,0,0,0,0,13772
Idaho,Cities,Nampa,2,1,1,0,0,0,93064
Idaho,Cities,Pocatello,0,1,0,0,0,0,54814
Idaho,Cities,Preston,0,3,0,0,0,0,5372
Idaho,Cities,Soda Springs,1,0,0,0,0,0,2970
Idaho,Cities,Spirit Lake,1,0,0,0,0,0,2207
Idaho,Cities,Twin Falls,0,2,1,2,0,0,48912
Idaho,Metropolitan Counties,,0,1,0,0,0,0,0
Idaho,Metropolitan Counties,Kootenai,0,1,0,0,0,0,0
Idaho,Nonmetropolitan Counties,,5,0,0,0,0,0,0
Idaho,Nonmetropolitan Counties,Cassia,3,0,0,0,0,0,0
Idaho,Nonmetropolitan Counties,Idaho,1,0,0,0,0,0,0
Idaho,Nonmetropolitan Counties,Teton,1,0,0,0,0,0,0
Idaho,State Police Agencies,,1,1,0,0,0,0,0
Idaho,State Police Agencies,Idaho State Police,1,1,0,0,0,0,0
Illinois,Total,,39,27,14,1,0,1,0
Illinois,Cities,,37,23,14,1,0,1,0
Illinois,Cities,Aurora,2,0,0,0,0,0,201599
Illinois,Cities,Berwyn,1,1,1,0,0,0,55594
Illinois,Cities,Bloomington,1,0,0,0,0,0,78203
Illinois,Cities,Chicago,16,17,7,0,0,1,2706171
Illinois,Cities,Decatur,1,0,0,0,0,0,72153
Illinois,Cities,De Kalb,0,1,0,0,0,0,43043
Illinois,Cities,East Peoria,1,0,0,0,0,0,22856
Illinois,Cities,Forest Park,0,0,1,0,0,0,13950
Illinois,Cities,Fox Lake,1,0,0,0,0,0,10432
Illinois,Cities,Fox River Grove,1,0,0,0,0,0,4628
Illinois,Cities,Homewood,2,0,0,0,0,0,19150
Illinois,Cities,Manhattan,1,0,0,0,0,0,7625
Illinois,Cities,Mount Prospect,0,2,0,0,0,0,54162
Illinois,Cities,New Lenox,0,0,0,1,0,0,26529
Illinois,Cities,Oak Park,1,0,0,0,0,0,51753
Illinois,Cities,Pekin,1,0,0,0,0,0,32866
Illinois,Cities,Peoria,0,0,1,0,0,0,114157
Illinois,Cities,Plainfield,0,1,0,0,0,0,43450
Illinois,Cities,Pontiac,1,0,0,0,0,0,11813
Illinois,Cities,Rockford,2,0,2,0,0,0,146770
Illinois,Cities,Sandoval,1,0,0,0,0,0,1211
Illinois,Cities,Skokie,1,0,0,0,0,0,64167
Illinois,Cities,Springfield,2,0,1,0,0,0,115568
Illinois,Cities,Urbana,1,0,0,0,0,0,42091
Illinois,Cities,West Chicago,0,0,1,0,0,0,27219
Illinois,Cities,Wheaton,0,1,0,0,0,0,53444
Illinois,Universities and Colleges,,0,1,0,0,0,0,0
Illinois,Universities and Colleges,Illinois State University,0,1,0,0,0,0,21039
Illinois,Metropolitan Counties,,2,3,0,0,0,0,0
Illinois,Metropolitan Counties,Lake,0,1,0,0,0,0,0
Illinois,Metropolitan Counties,Macon,1,0,0,0,0,0,0
Illinois,Metropolitan Counties,Peoria,1,0,0,0,0,0,0
Illinois,Metropolitan Counties,Will,0,1,0,0,0,0,0
Illinois,Metropolitan Counties,Winnebago,0,1,0,0,0,0,0
Indiana,Total,,32,13,9,1,0,0,0
Indiana,Cities,,27,4,7,0,0,0,0
Indiana,Cities,Bloomington,6,2,2,0,0,0,85121
Indiana,Cities,Fishers,2,0,0,0,0,0,92367
Indiana,Cities,Fort Wayne,2,0,2,0,0,0,266259
Indiana,Cities,Hammond,2,0,1,0,0,0,76550
Indiana,Cities,Lafayette,8,0,1,0,0,0,72274
Indiana,Cities,Lawrence,2,1,0,0,0,0,48174
Indiana,Cities,Michigan City,1,0,0,0,0,0,31108
Indiana,Cities,Plainfield,1,0,1,0,0,0,32067
Indiana,Cities,South Bend,3,0,0,0,0,0,101857
Indiana,Cities,Whitestown,0,1,0,0,0,0,7464
Indiana,Universities and Colleges,,1,0,0,0,0,0,0
Indiana,Universities and Colleges,Purdue University,1,0,0,0,0,0,41513
Indiana,Metropolitan Counties,,2,0,0,0,0,0,0
Indiana,Metropolitan Counties,Vigo,2,0,0,0,0,0,0
Indiana,State Police Agencies,,2,9,2,1,0,0,0
Indiana,State Police Agencies,State Police:,,,,,,,0
Indiana,State Police Agencies,Crawford County,0,1,0,0,0,0,0
Indiana,State Police Agencies,Floyd County,0,1,0,0,0,0,0
Indiana,State Police Agencies,Marion County,1,2,1,1,0,0,0
Indiana,State Police Agencies,Miami County,0,1,0,0,0,0,0
Indiana,State Police Agencies,Monroe County,0,1,0,0,0,0,0
Indiana,State Police Agencies,Posey County,0,1,0,0,0,0,0
Indiana,State Police Agencies,Scott County,0,2,0,0,0,0,0
Indiana,State Police Agencies,Vanderburgh County,1,0,0,0,0,0,0
Indiana,State Police Agencies,Washington County,0,0,1,0,0,0,0
Iowa,Total,,9,1,1,0,0,0,0
Iowa,Cities,,9,1,1,0,0,0,0
Iowa,Cities,Altoona,1,0,0,0,0,0,18556
Iowa,Cities,Ames,1,0,0,0,0,0,67461
Iowa,Cities,Clinton,1,0,0,0,0,0,25532
Iowa,Cities,Dubuque,1,0,0,0,0,0,58674
Iowa,Cities,Iowa City,3,0,0,0,0,0,75519
Iowa,Cities,Marshalltown,0,1,0,0,0,0,27287
Iowa,Cities,Urbandale,1,0,0,0,0,0,43637
Iowa,Cities,Waukee,1,0,1,0,0,0,20359
Kansas,Total,,39,16,11,9,0,0,0
Kansas,Cities,,28,11,9,7,0,0,0
Kansas,Cities,Arma,0,0,1,0,0,0,1438
Kansas,Cities,Coffeyville,1,1,0,0,0,0,9423
Kansas,Cities,Dodge City,1,3,0,1,0,0,27447
Kansas,Cities,Edwardsville,1,0,0,0,0,0,4395
Kansas,Cities,El Dorado,0,1,0,0,0,0,13125
Kansas,Cities,Emporia,1,1,0,0,0,0,24804
Kansas,Cities,Garden City,2,1,0,0,0,0,26728
Kansas,Cities,Haven,1,0,0,0,0,0,1207
Kansas,Cities,Hays,0,1,0,0,0,0,21110
Kansas,Cities,Haysville,1,0,0,0,0,0,11314
Kansas,Cities,Herington,0,0,1,0,0,0,2336
Kansas,Cities,Hutchinson,1,0,0,1,0,0,41160
Kansas,Cities,Junction City,1,0,0,0,0,0,24240
Kansas,Cities,Liberal,0,0,0,1,0,0,20317
Kansas,Cities,Lindsborg,0,0,1,1,0,0,3319
Kansas,Cities,Mulvane,1,0,0,0,0,0,6343
Kansas,Cities,Newton,2,0,0,0,0,0,19095
Kansas,Cities,Norton,1,0,1,1,0,0,2799
Kansas,Cities,Ottawa,3,1,0,0,0,0,12307
Kansas,Cities,Salina,4,1,2,1,0,0,47251
Kansas,Cities,Sedgwick,1,0,0,0,0,0,1695
Kansas,Cities,Shawnee,1,0,0,0,0,0,65683
Kansas,Cities,Tonganoxie,0,0,0,1,0,0,5379
Kansas,Cities,Topeka,1,0,0,0,0,0,126624
Kansas,Cities,Valley Center,2,0,0,0,0,0,7431
Kansas,Cities,Wichita,2,1,3,0,0,0,391084
Kansas,Universities and Colleges,,1,0,0,0,0,0,0
Kansas,Universities and Colleges,Kansas State University,1,0,0,0,0,0,23779
Kansas,Metropolitan Counties,,8,2,1,1,0,0,0
Kansas,Metropolitan Counties,Doniphan,0,0,0,1,0,0,0
Kansas,Metropolitan Counties,Johnson,1,0,0,0,0,0,0
Kansas,Metropolitan Counties,Riley County Police Department,3,1,0,0,0,0,0
Kansas,Metropolitan Counties,Sedgwick,2,0,0,0,0,0,0
Kansas,Metropolitan Counties,Shawnee,2,1,1,0,0,0,0
Kansas,Nonmetropolitan Counties,,2,3,1,0,0,0,0
Kansas,Nonmetropolitan Counties,Barton,0,1,0,0,0,0,0
Kansas,Nonmetropolitan Counties,Crawford,0,1,1,0,0,0,0
Kansas,Nonmetropolitan Counties,Ford,0,1,0,0,0,0,0
Kansas,Nonmetropolitan Counties,Labette,1,0,0,0,0,0,0
Kansas,Nonmetropolitan Counties,Saline,1,0,0,0,0,0,0
Kansas,State Police Agencies,,0,0,0,1,0,0,0
Kansas,State Police Agencies,"Highway Patrol, Troop E",0,0,0,1,0,0,0
Kentucky,Total,,283,38,27,12,16,3,0
Kentucky,Cities,,186,21,17,6,7,3,0
Kentucky,Cities,Alexandria,1,2,0,0,0,0,9486
Kentucky,Cities,Ashland,0,0,1,0,0,0,20927
Kentucky,Cities,Barbourville,1,0,0,0,1,0,3169
Kentucky,Cities,Bowling Green,18,2,2,2,1,0,66317
Kentucky,Cities,Cadiz,0,0,1,0,0,0,2629
Kentucky,Cities,Carrollton,2,0,0,0,0,0,3864
Kentucky,Cities,Cold Spring,1,0,0,0,0,0,6276
Kentucky,Cities,Corbin,2,0,0,0,0,0,7411
Kentucky,Cities,Covington,4,1,1,0,0,0,40845
Kentucky,Cities,Cynthiana,1,0,0,0,0,0,6375
Kentucky,Cities,Danville,3,0,0,0,0,0,16891
Kentucky,Cities,Dayton,2,0,0,0,0,0,5423
Kentucky,Cities,Elizabethtown,4,0,0,0,0,0,30065
Kentucky,Cities,Elsmere,1,1,0,0,0,0,8541
Kentucky,Cities,Erlanger,1,0,0,0,1,0,22947
Kentucky,Cities,Falmouth,1,0,0,0,0,0,2127
Kentucky,Cities,Florence,19,1,0,0,1,0,32866
Kentucky,Cities,Fort Mitchell,1,0,0,0,0,0,8306
Kentucky,Cities,Frankfort,5,1,0,0,1,0,27975
Kentucky,Cities,Franklin,3,0,1,0,0,0,8884
Kentucky,Cities,Fulton,0,0,1,0,0,0,2174
Kentucky,Cities,Georgetown,2,0,0,0,0,1,34184
Kentucky,Cities,Glasgow,6,0,0,0,0,0,14690
Kentucky,Cities,Greensburg,1,0,0,0,0,0,2123
Kentucky,Cities,Hillview,1,0,0,0,0,0,8942
Kentucky,Cities,Hopkinsville,2,0,0,0,0,0,31761
Kentucky,Cities,Independence,1,0,0,0,0,0,27400
Kentucky,Cities,Irvine,0,0,0,1,0,0,2385
Kentucky,Cities,La Center,0,0,1,0,0,0,982
Kentucky,Cities,La Grange,1,0,0,0,0,0,8831
Kentucky,Cities,Lawrenceburg,2,0,0,0,0,0,11211
Kentucky,Cities,Leitchfield,1,0,0,0,0,0,6900
Kentucky,Cities,Lexington,20,3,3,0,0,1,322332
Kentucky,Cities,London,1,0,0,0,0,0,8184
Kentucky,Cities,Louisville Metro,11,2,0,1,0,0,684362
Kentucky,Cities,Madisonville,1,1,0,0,0,0,19316
Kentucky,Cities,Mayfield,6,0,1,0,0,0,9991
Kentucky,Cities,Maysville,8,0,0,0,1,0,8841
Kentucky,Cities,Middlesboro,1,0,0,0,0,0,9534
Kentucky,Cities,Morehead,1,0,0,0,0,0,7915
Kentucky,Cities,Mount Sterling,2,0,0,0,0,0,7298
Kentucky,Cities,Mount Washington,1,0,0,0,0,0,14511
Kentucky,Cities,Murray,2,0,1,0,1,0,19205
Kentucky,Cities,Newport,1,0,0,0,0,0,15202
Kentucky,Cities,Nicholasville,4,0,0,0,0,0,30333
Kentucky,Cities,Owensboro,5,1,1,0,0,0,59576
Kentucky,Cities,Paducah,10,2,1,0,0,1,25169
Kentucky,Cities,Paris,2,0,1,0,0,0,9845
Kentucky,Cities,Park Hills,1,0,0,0,0,0,3001
Kentucky,Cities,Princeton,0,1,0,0,0,0,6084
Kentucky,Cities,Providence,1,0,0,0,0,0,3088
Kentucky,Cities,Radcliff,3,0,0,0,0,0,22473
Kentucky,Cities,Richmond,5,0,1,0,0,0,35161
Kentucky,Cities,Russell Springs,1,0,0,0,0,0,2573
Kentucky,Cities,Russellville,0,0,0,1,0,0,7006
Kentucky,Cities,Scottsville,1,0,0,0,0,0,4446
Kentucky,Cities,Shelbyville,2,0,0,1,0,0,15758
Kentucky,Cities,Shively,2,0,0,0,0,0,15830
Kentucky,Cities,St. Matthews,4,1,0,0,0,0,18163
Kentucky,Cities,Versailles,0,1,0,0,0,0,26320
Kentucky,Cities,Villa Hills,1,0,0,0,0,0,7494
Kentucky,Cities,Wilmore,1,0,0,0,0,0,6380
Kentucky,Cities,Winchester,1,0,0,0,0,0,18478
Kentucky,Cities,Worthington,0,1,0,0,0,0,1565
Kentucky,Universities and Colleges,,6,2,4,0,0,0,0
Kentucky,Universities and Colleges,Eastern Kentucky University,1,0,4,0,0,0,16881
Kentucky,Universities and Colleges,Kentucky State University,2,0,0,0,0,0,1736
Kentucky,Universities and Colleges,University of Kentucky,2,2,0,0,0,0,29781
Kentucky,Universities and Colleges,Western Kentucky University,1,0,0,0,0,0,20271
Kentucky,Metropolitan Counties,,31,6,2,1,0,0,0
Kentucky,Metropolitan Counties,Boone,14,1,0,0,0,0,0
Kentucky,Metropolitan Counties,Boyd,0,1,0,0,0,0,0
Kentucky,Metropolitan Counties,Bullitt,0,0,1,0,0,0,0
Kentucky,Metropolitan Counties,Campbell County Police Department2,2,2,1,0,0,0,0
Kentucky,Metropolitan Counties,Christian,0,1,0,0,0,0,0
Kentucky,Metropolitan Counties,Clark,3,0,0,0,0,0,0
Kentucky,Metropolitan Counties,Daviess,1,0,0,0,0,0,0
Kentucky,Metropolitan Counties,Grant,0,1,0,0,0,0,0
Kentucky,Metropolitan Counties,Greenup,1,0,0,0,0,0,0
Kentucky,Metropolitan Counties,Hardin,1,0,0,0,0,0,0
Kentucky,Metropolitan Counties,Jessamine,0,0,0,1,0,0,0
Kentucky,Metropolitan Counties,Kenton County Police Department,1,0,0,0,0,0,0
Kentucky,Metropolitan Counties,Oldham County Police Department,2,0,0,0,0,0,0
Kentucky,Metropolitan Counties,Pendleton,1,0,0,0,0,0,0
Kentucky,Metropolitan Counties,Shelby,1,0,0,0,0,0,0
Kentucky,Metropolitan Counties,Trigg,1,0,0,0,0,0,0
Kentucky,Metropolitan Counties,Warren,3,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,,27,4,3,1,7,0,0
Kentucky,Nonmetropolitan Counties,Anderson,0,1,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Bell,0,1,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Boyle,2,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Breckinridge,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Floyd,2,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Franklin,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Graves,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Knott,0,1,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Knox,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Laurel,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Lincoln,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Livingston,2,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Madison,0,0,1,0,0,0,0
Kentucky,Nonmetropolitan Counties,Marion,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Martin,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Mason,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,McCracken,6,0,0,1,7,0,0
Kentucky,Nonmetropolitan Counties,Montgomery,2,1,1,0,0,0,0
Kentucky,Nonmetropolitan Counties,Ohio,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Rockcastle,0,0,1,0,0,0,0
Kentucky,Nonmetropolitan Counties,Simpson,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Taylor,1,0,0,0,0,0,0
Kentucky,Nonmetropolitan Counties,Wolfe,1,0,0,0,0,0,0
Kentucky,State Police Agencies,,22,2,1,3,1,0,0
Kentucky,State Police Agencies,State Police,,,,,,,0
Kentucky,State Police Agencies,Ashland,0,0,0,1,0,0,0
Kentucky,State Police Agencies,Bowling Green,1,0,0,0,0,0,0
Kentucky,State Police Agencies,Campbellsburg,0,1,1,0,0,0,0
Kentucky,State Police Agencies,Cannabis Suppression Section,2,0,0,0,0,0,0
Kentucky,State Police Agencies,Dry Ridge,1,0,0,0,0,0,0
Kentucky,State Police Agencies,Elizabethtown,1,0,0,1,0,0,0
Kentucky,State Police Agencies,Frankfort,2,0,0,0,0,0,0
Kentucky,State Police Agencies,Harlan,1,0,0,0,0,0,0
Kentucky,State Police Agencies,Hazard,3,0,0,0,0,0,0
Kentucky,State Police Agencies,Henderson,1,0,0,0,0,0,0
Kentucky,State Police Agencies,London,1,1,0,0,0,0,0
Kentucky,State Police Agencies,Mayfield,2,0,0,1,1,0,0
Kentucky,State Police Agencies,Morehead,3,0,0,0,0,0,0
Kentucky,State Police Agencies,Pikeville,2,0,0,0,0,0,0
Kentucky,State Police Agencies,Richmond,1,0,0,0,0,0,0
Kentucky,State Police Agencies,West Drug Enforcement Branch,1,0,0,0,0,0,0
Kentucky,Other Agencies,,11,3,0,1,1,0,0
Kentucky,Other Agencies,Barren County Drug Task Force,3,0,0,0,0,0,0
Kentucky,Other Agencies,Cincinnati NKentucky International Airport,1,0,0,0,0,0,0
Kentucky,Other Agencies,Clark County School System,1,0,0,0,0,0,0
Kentucky,Other Agencies,Fayette County Schools,0,2,0,1,0,0,0
Kentucky,Other Agencies,Greater Hardin County Narcotics Task Force,1,0,0,0,0,0,0
Kentucky,Other Agencies,Jefferson County School District,1,1,0,0,1,0,0
Kentucky,Other Agencies,McCracken County Public Schools,1,0,0,0,0,0,0
Kentucky,Other Agencies,South Central Kentucky Drug Task Force,3,0,0,0,0,0,0
Louisiana,Total,,14,11,1,0,0,0,0
Louisiana,Cities,,4,0,0,0,0,0,0
Louisiana,Cities,Gretna,1,0,0,0,0,0,17923
Louisiana,Cities,New Orleans,1,0,0,0,0,0,397447
Louisiana,Cities,Shreveport,1,0,0,0,0,0,193937
Louisiana,Cities,Vidalia,1,0,0,0,0,0,4015
Louisiana,Universities and Colleges,,1,0,0,0,0,0,0
Louisiana,Universities and Colleges,Louisiana State University Baton Rouge,1,0,0,0,0,0,31409
Louisiana,Metropolitan Counties,,6,11,1,0,0,0,0
Louisiana,Metropolitan Counties,Caddo,0,1,0,0,0,0,0
Louisiana,Metropolitan Counties,Calcasieu,2,0,0,0,0,0,0
Louisiana,Metropolitan Counties,Jefferson,1,0,0,0,0,0,0
Louisiana,Metropolitan Counties,Lafourche,1,0,0,0,0,0,0
Louisiana,Metropolitan Counties,St. Charles,0,10,0,0,0,0,0
Louisiana,Metropolitan Counties,St. James,1,0,0,0,0,0,0
Louisiana,Metropolitan Counties,St. John the Baptist,0,0,1,0,0,0,0
Louisiana,Metropolitan Counties,St. Tammany,1,0,0,0,0,0,0
Louisiana,Nonmetropolitan Counties,,3,0,0,0,0,0,0
Louisiana,Nonmetropolitan Counties,Madison,2,0,0,0,0,0,0
Louisiana,Nonmetropolitan Counties,Washington,1,0,0,0,0,0,0
Maine,Total,,17,9,4,0,0,2,0
Maine,Cities,,16,5,2,0,0,1,0
Maine,Cities,Augusta,0,1,0,0,0,0,18394
Maine,Cities,Biddeford,1,0,1,0,0,0,21378
Maine,Cities,Lewiston,1,0,0,0,0,0,36067
Maine,Cities,Old Orchard Beach,2,0,0,0,0,0,8842
Maine,Cities,Portland,7,2,1,0,0,0,67079
Maine,Cities,Rumford,1,0,0,0,0,0,5692
Maine,Cities,Saco,1,2,0,0,0,0,19332
Maine,Cities,Sanford,3,0,0,0,0,1,20963
Maine,Universities and Colleges,,1,4,2,0,0,0,0
Maine,Universities and Colleges,University of Southern Maine,1,4,2,0,0,0,7855
Maine,Nonmetropolitan Counties,,0,0,0,0,0,1,0
Maine,Nonmetropolitan Counties,Waldo,0,0,0,0,0,1,0
Maryland,Total,,24,12,6,0,0,6,0
Maryland,Cities,,4,1,0,0,0,1,0
Maryland,Cities,Aberdeen,1,0,0,0,0,0,15720
Maryland,Cities,Annapolis,1,0,0,0,0,0,39596
Maryland,Cities,Baltimore,0,0,0,0,0,1,613217
Maryland,Cities,Laurel,0,1,0,0,0,0,25997
Maryland,Cities,Taneytown,1,0,0,0,0,0,6762
Maryland,Cities,Westminster,1,0,0,0,0,0,18682
Maryland,Universities and Colleges,,4,4,0,0,0,0,0
Maryland,Universities and Colleges,University of Maryland:  ,,,,,,,0
Maryland,Universities and Colleges,Baltimore County ,0,3,0,0,0,0,13640
Maryland,Universities and Colleges,College Park,4,1,0,0,0,0,39083
Maryland,Metropolitan Counties,,15,6,4,0,0,5,0
Maryland,Metropolitan Counties,Anne Arundel County Police Department,5,1,2,0,0,1,0
Maryland,Metropolitan Counties,Baltimore County Police Department,5,1,0,0,0,4,0
Maryland,Metropolitan Counties,Harford,1,0,0,0,0,0,0
Maryland,Metropolitan Counties,Howard County Police Department,0,1,0,0,0,0,0
Maryland,Metropolitan Counties,Montgomery County Police Department,2,2,2,0,0,0,0
Maryland,Metropolitan Counties,Prince George's County Police Department,1,0,0,0,0,0,0
Maryland,Metropolitan Counties,Wicomico,1,1,0,0,0,0,0
Maryland,State Police Agencies,,0,0,1,0,0,0,0
Maryland,State Police Agencies,"State Police, Somerset County",0,0,1,0,0,0,0
Maryland,Other Agencies,,1,1,1,0,0,0,0
Maryland,Other Agencies,State Fire Marshal,0,1,0,0,0,0,0
Maryland,Other Agencies,Transit Administration,1,0,1,0,0,0,0
Massachusettsssachusetts,Total,,232,118,65,9,8,9,0
Massachusettsssachusetts,Cities,,185,110,60,9,8,9,0
Massachusetts,Cities,Acton,5,2,1,0,0,0,23937
Massachusetts,Cities,Agawam,1,0,0,0,0,0,28839
Massachusetts,Cities,Amherst,1,0,1,0,2,0,40313
Massachusetts,Cities,Andover,1,2,0,0,0,0,35898
Massachusetts,Cities,Arlington,2,7,1,1,0,3,45449
Massachusetts,Cities,Ashburnham,1,0,0,0,0,0,6255
Massachusetts,Cities,Attleboro,1,0,0,0,0,0,44607
Massachusetts,Cities,Barnstable,2,0,0,0,0,0,44142
Massachusetts,Cities,Belmont,1,0,0,0,0,0,26432
Massachusetts,Cities,Beverly,1,0,0,0,0,0,41678
Massachusetts,Cities,Bolton,1,0,0,0,0,0,5272
Massachusetts,Cities,Boston,79,28,33,0,0,1,682903
Massachusetts,Cities,Boxford,0,1,0,0,0,0,8333
Massachusetts,Cities,Braintree,4,1,0,0,0,2,37579
Massachusetts,Cities,Bridgewater,1,0,0,0,0,0,27769
Massachusetts,Cities,Brockton,1,0,0,0,0,0,96016
Massachusetts,Cities,Cambridge,5,3,2,0,0,0,111707
Massachusetts,Cities,Chelmsford,0,1,1,0,0,0,35392
Massachusetts,Cities,Chelsea,2,1,0,0,0,0,40514
Massachusetts,Cities,Concord,0,0,0,1,0,0,20193
Massachusetts,Cities,Danvers,0,2,0,1,0,0,28168
Massachusetts,Cities,Dracut,0,4,1,0,0,0,31685
Massachusetts,Cities,Duxbury,1,2,0,0,0,0,16085
Massachusetts,Cities,Edgartown,0,0,1,0,0,0,4323
Massachusetts,Cities,Everett,2,0,0,0,0,0,47185
Massachusetts,Cities,Fitchburg,1,0,0,0,0,0,40445
Massachusetts,Cities,Framingham,1,3,1,0,0,0,72153
Massachusetts,Cities,Grafton,2,0,0,0,0,0,18763
Massachusetts,Cities,Greenfield,1,0,0,0,0,0,17462
Massachusetts,Cities,Haverhill,2,1,0,0,0,0,63244
Massachusetts,Cities,Hingham,1,0,0,0,0,0,23392
Massachusetts,Cities,Holland,0,0,0,0,1,0,2502
Massachusetts,Cities,Hudson,0,2,0,0,0,0,19963
Massachusetts,Cities,Lexington,0,1,0,0,0,0,33768
Massachusetts,Cities,Lincoln,0,2,0,0,0,0,6860
Massachusetts,Cities,Lowell,0,1,1,0,0,0,111294
Massachusetts,Cities,Lynn,5,0,2,0,0,0,93140
Massachusetts,Cities,Malden,3,2,0,0,0,0,61098
Massachusetts,Cities,Manchester-by-the-Sea,0,0,0,1,0,0,5435
Massachusetts,Cities,Mansfield,1,0,0,0,0,0,23847
Massachusetts,Cities,Marblehead,0,1,0,0,0,0,20618
Massachusetts,Cities,Mashpee,0,1,0,0,0,0,14272
Massachusetts,Cities,Medford,5,1,0,1,0,0,57418
Massachusetts,Cities,Medway,1,0,0,0,0,0,13407
Massachusetts,Cities,Millbury,0,1,0,0,0,0,13626
Massachusetts,Cities,Milton,0,1,1,0,0,0,27420
Massachusetts,Cities,Nahant,0,1,0,0,0,0,3500
Massachusetts,Cities,Natick,0,1,0,0,0,0,36705
Massachusetts,Cities,New Bedford,0,0,1,0,0,0,95107
Massachusetts,Cities,Newburyport,0,1,0,0,0,0,18092
Massachusetts,Cities,Newton,3,7,2,0,0,0,89736
Massachusetts,Cities,North Andover,1,0,0,0,0,0,31035
Massachusetts,Cities,Northbridge,1,0,0,0,0,0,16711
Massachusetts,Cities,Northfield,0,4,4,0,0,0,2966
Massachusetts,Cities,Norwell,1,0,0,0,0,0,11150
Massachusetts,Cities,Pittsfield,0,1,0,0,0,0,42546
Massachusetts,Cities,Plymouth,0,1,0,0,0,0,59803
Massachusetts,Cities,Provincetown,1,0,1,0,0,0,2993
Massachusetts,Cities,Quincy,8,2,1,0,0,0,93966
Massachusetts,Cities,Raynham,0,0,0,0,0,1,14048
Massachusetts,Cities,Reading,0,1,1,0,0,0,26033
Massachusetts,Cities,Revere,2,1,0,0,0,0,53425
Massachusetts,Cities,Rutland,0,1,0,0,0,0,8687
Massachusetts,Cities,Salem,8,5,0,0,0,0,43385
Massachusetts,Cities,Salisbury,1,0,0,0,0,0,9517
Massachusetts,Cities,Saugus,1,0,0,0,0,0,28241
Massachusetts,Cities,Sharon,0,0,1,0,0,0,18419
Massachusetts,Cities,Shrewsbury,0,1,0,0,0,0,36974
Massachusetts,Cities,Somerville,6,2,1,1,0,0,82326
Massachusetts,Cities,Southbridge,0,1,0,0,0,0,16860
Massachusetts,Cities,Springfield,5,1,1,0,0,1,154562
Massachusetts,Cities,Stoneham,0,0,0,1,0,0,22077
Massachusetts,Cities,Stoughton,0,1,0,0,0,0,28678
Massachusetts,Cities,Sudbury,0,1,0,0,0,0,19120
Massachusetts,Cities,Swampscott,0,1,0,0,1,0,15016
Massachusetts,Cities,Taunton,1,1,0,1,2,0,57047
Massachusetts,Cities,Tewksbury,1,0,0,0,0,0,31245
Massachusetts,Cities,Truro,1,0,0,0,0,0,2018
